Date,Day,Week Day,Week DaySort,Day of Year,Is Weekend,Week Number,Start of Week,End of Week,MonthSort,Month,Start of Month,End of Month,Start of Next Month,End of Next Month,Quarter,Start of Quarter,End of Quarter,Year,Start of Year,End of Year,Month Year,Is Latest Month,Is Previous Month,Is Beyond Latest
2015-07-28T00:00:00,28,Tuesday,3,209,0,31,2015-07-26T00:00:00,2015-08-01T00:00:00,7,July,2015-07-01T00:00:00,2015-07-31T00:00:00,2015-08-01T00:00:00,2015-08-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,072015,0,0,1
2015-08-04T00:00:00,4,Tuesday,3,216,0,32,2015-08-02T00:00:00,2015-08-08T00:00:00,8,August,2015-08-01T00:00:00,2015-08-31T00:00:00,2015-09-01T00:00:00,2015-09-30T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,082015,0,0,1
2015-08-11T00:00:00,11,Tuesday,3,223,0,33,2015-08-09T00:00:00,2015-08-15T00:00:00,8,August,2015-08-01T00:00:00,2015-08-31T00:00:00,2015-09-01T00:00:00,2015-09-30T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,082015,0,0,1
2015-08-18T00:00:00,18,Tuesday,3,230,0,34,2015-08-16T00:00:00,2015-08-22T00:00:00,8,August,2015-08-01T00:00:00,2015-08-31T00:00:00,2015-09-01T00:00:00,2015-09-30T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,082015,0,0,1
2015-08-25T00:00:00,25,Tuesday,3,237,0,35,2015-08-23T00:00:00,2015-08-29T00:00:00,8,August,2015-08-01T00:00:00,2015-08-31T00:00:00,2015-09-01T00:00:00,2015-09-30T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,082015,0,0,1
2015-09-01T00:00:00,1,Tuesday,3,244,0,36,2015-08-30T00:00:00,2015-09-05T00:00:00,9,September,2015-09-01T00:00:00,2015-09-30T00:00:00,2015-10-01T00:00:00,2015-10-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,092015,0,0,1
2015-09-08T00:00:00,8,Tuesday,3,251,0,37,2015-09-06T00:00:00,2015-09-12T00:00:00,9,September,2015-09-01T00:00:00,2015-09-30T00:00:00,2015-10-01T00:00:00,2015-10-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,092015,0,0,1
2015-09-15T00:00:00,15,Tuesday,3,258,0,38,2015-09-13T00:00:00,2015-09-19T00:00:00,9,September,2015-09-01T00:00:00,2015-09-30T00:00:00,2015-10-01T00:00:00,2015-10-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,092015,0,0,1
2015-09-22T00:00:00,22,Tuesday,3,265,0,39,2015-09-20T00:00:00,2015-09-26T00:00:00,9,September,2015-09-01T00:00:00,2015-09-30T00:00:00,2015-10-01T00:00:00,2015-10-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,092015,0,0,1
2015-09-29T00:00:00,29,Tuesday,3,272,0,40,2015-09-27T00:00:00,2015-10-03T00:00:00,9,September,2015-09-01T00:00:00,2015-09-30T00:00:00,2015-10-01T00:00:00,2015-10-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,092015,0,0,1
2011-07-06T00:00:00,6,Wednesday,4,187,0,28,2011-07-03T00:00:00,2011-07-09T00:00:00,7,July,2011-07-01T00:00:00,2011-07-31T00:00:00,2011-08-01T00:00:00,2011-08-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,072011,0,0,0
2011-07-13T00:00:00,13,Wednesday,4,194,0,29,2011-07-10T00:00:00,2011-07-16T00:00:00,7,July,2011-07-01T00:00:00,2011-07-31T00:00:00,2011-08-01T00:00:00,2011-08-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,072011,0,0,0
2011-07-20T00:00:00,20,Wednesday,4,201,0,30,2011-07-17T00:00:00,2011-07-23T00:00:00,7,July,2011-07-01T00:00:00,2011-07-31T00:00:00,2011-08-01T00:00:00,2011-08-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,072011,0,0,0
2011-07-27T00:00:00,27,Wednesday,4,208,0,31,2011-07-24T00:00:00,2011-07-30T00:00:00,7,July,2011-07-01T00:00:00,2011-07-31T00:00:00,2011-08-01T00:00:00,2011-08-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,072011,0,0,0
2011-08-03T00:00:00,3,Wednesday,4,215,0,32,2011-07-31T00:00:00,2011-08-06T00:00:00,8,August,2011-08-01T00:00:00,2011-08-31T00:00:00,2011-09-01T00:00:00,2011-09-30T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,082011,0,0,0
2011-08-10T00:00:00,10,Wednesday,4,222,0,33,2011-08-07T00:00:00,2011-08-13T00:00:00,8,August,2011-08-01T00:00:00,2011-08-31T00:00:00,2011-09-01T00:00:00,2011-09-30T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,082011,0,0,0
2011-08-17T00:00:00,17,Wednesday,4,229,0,34,2011-08-14T00:00:00,2011-08-20T00:00:00,8,August,2011-08-01T00:00:00,2011-08-31T00:00:00,2011-09-01T00:00:00,2011-09-30T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,082011,0,0,0
2011-08-24T00:00:00,24,Wednesday,4,236,0,35,2011-08-21T00:00:00,2011-08-27T00:00:00,8,August,2011-08-01T00:00:00,2011-08-31T00:00:00,2011-09-01T00:00:00,2011-09-30T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,082011,0,0,0
2011-08-31T00:00:00,31,Wednesday,4,243,0,36,2011-08-28T00:00:00,2011-09-03T00:00:00,8,August,2011-08-01T00:00:00,2011-08-31T00:00:00,2011-09-01T00:00:00,2011-09-30T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,082011,0,0,0
2011-09-07T00:00:00,7,Wednesday,4,250,0,37,2011-09-04T00:00:00,2011-09-10T00:00:00,9,September,2011-09-01T00:00:00,2011-09-30T00:00:00,2011-10-01T00:00:00,2011-10-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,092011,0,0,0
2011-09-14T00:00:00,14,Wednesday,4,257,0,38,2011-09-11T00:00:00,2011-09-17T00:00:00,9,September,2011-09-01T00:00:00,2011-09-30T00:00:00,2011-10-01T00:00:00,2011-10-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,092011,0,0,0
2011-09-21T00:00:00,21,Wednesday,4,264,0,39,2011-09-18T00:00:00,2011-09-24T00:00:00,9,September,2011-09-01T00:00:00,2011-09-30T00:00:00,2011-10-01T00:00:00,2011-10-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,092011,0,0,0
2011-09-28T00:00:00,28,Wednesday,4,271,0,40,2011-09-25T00:00:00,2011-10-01T00:00:00,9,September,2011-09-01T00:00:00,2011-09-30T00:00:00,2011-10-01T00:00:00,2011-10-31T00:00:00,3,2011-07-01T00:00:00,2011-09-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,092011,0,0,0
2012-07-04T00:00:00,4,Wednesday,4,186,0,27,2012-07-01T00:00:00,2012-07-07T00:00:00,7,July,2012-07-01T00:00:00,2012-07-31T00:00:00,2012-08-01T00:00:00,2012-08-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,072012,0,0,0
2012-07-11T00:00:00,11,Wednesday,4,193,0,28,2012-07-08T00:00:00,2012-07-14T00:00:00,7,July,2012-07-01T00:00:00,2012-07-31T00:00:00,2012-08-01T00:00:00,2012-08-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,072012,0,0,0
2012-07-18T00:00:00,18,Wednesday,4,200,0,29,2012-07-15T00:00:00,2012-07-21T00:00:00,7,July,2012-07-01T00:00:00,2012-07-31T00:00:00,2012-08-01T00:00:00,2012-08-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,072012,0,0,0
2012-07-25T00:00:00,25,Wednesday,4,207,0,30,2012-07-22T00:00:00,2012-07-28T00:00:00,7,July,2012-07-01T00:00:00,2012-07-31T00:00:00,2012-08-01T00:00:00,2012-08-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,072012,0,0,0
2012-08-01T00:00:00,1,Wednesday,4,214,0,31,2012-07-29T00:00:00,2012-08-04T00:00:00,8,August,2012-08-01T00:00:00,2012-08-31T00:00:00,2012-09-01T00:00:00,2012-09-30T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,082012,0,0,0
2012-08-08T00:00:00,8,Wednesday,4,221,0,32,2012-08-05T00:00:00,2012-08-11T00:00:00,8,August,2012-08-01T00:00:00,2012-08-31T00:00:00,2012-09-01T00:00:00,2012-09-30T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,082012,0,0,0
2012-08-15T00:00:00,15,Wednesday,4,228,0,33,2012-08-12T00:00:00,2012-08-18T00:00:00,8,August,2012-08-01T00:00:00,2012-08-31T00:00:00,2012-09-01T00:00:00,2012-09-30T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,082012,0,0,0
2012-08-22T00:00:00,22,Wednesday,4,235,0,34,2012-08-19T00:00:00,2012-08-25T00:00:00,8,August,2012-08-01T00:00:00,2012-08-31T00:00:00,2012-09-01T00:00:00,2012-09-30T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,082012,0,0,0
2012-08-29T00:00:00,29,Wednesday,4,242,0,35,2012-08-26T00:00:00,2012-09-01T00:00:00,8,August,2012-08-01T00:00:00,2012-08-31T00:00:00,2012-09-01T00:00:00,2012-09-30T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,082012,0,0,0
2012-09-05T00:00:00,5,Wednesday,4,249,0,36,2012-09-02T00:00:00,2012-09-08T00:00:00,9,September,2012-09-01T00:00:00,2012-09-30T00:00:00,2012-10-01T00:00:00,2012-10-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,092012,0,0,0
2012-09-12T00:00:00,12,Wednesday,4,256,0,37,2012-09-09T00:00:00,2012-09-15T00:00:00,9,September,2012-09-01T00:00:00,2012-09-30T00:00:00,2012-10-01T00:00:00,2012-10-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,092012,0,0,0
2012-09-19T00:00:00,19,Wednesday,4,263,0,38,2012-09-16T00:00:00,2012-09-22T00:00:00,9,September,2012-09-01T00:00:00,2012-09-30T00:00:00,2012-10-01T00:00:00,2012-10-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,092012,0,0,0
2012-09-26T00:00:00,26,Wednesday,4,270,0,39,2012-09-23T00:00:00,2012-09-29T00:00:00,9,September,2012-09-01T00:00:00,2012-09-30T00:00:00,2012-10-01T00:00:00,2012-10-31T00:00:00,3,2012-07-01T00:00:00,2012-09-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,092012,0,0,0
2013-07-03T00:00:00,3,Wednesday,4,184,0,27,2013-06-30T00:00:00,2013-07-06T00:00:00,7,July,2013-07-01T00:00:00,2013-07-31T00:00:00,2013-08-01T00:00:00,2013-08-31T00:00:00,3,2013-07-01T00:00:00,2013-09-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,072013,0,0,0
2013-07-10T00:00:00,10,Wednesday,4,191,0,28,2013-07-07T00:00:00,2013-07-13T00:00:00,7,July,2013-07-01T00:00:00,2013-07-31T00:00:00,2013-08-01T00:00:00,2013-08-31T00:00:00,3,2013-07-01T00:00:00,2013-09-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,072013,0,0,0
2013-07-17T00:00:00,17,Wednesday,4,198,0,29,2013-07-14T00:00:00,2013-07-20T00:00:00,7,July,2013-07-01T00:00:00,2013-07-31T00:00:00,2013-08-01T00:00:00,2013-08-31T00:00:00,3,2013-07-01T00:00:00,2013-09-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,072013,0,0,0
2013-07-24T00:00:00,24,Wednesday,4,205,0,30,2013-07-21T00:00:00,2013-07-27T00:00:00,7,July,2013-07-01T00:00:00,2013-07-31T00:00:00,2013-08-01T00:00:00,2013-08-31T00:00:00,3,2013-07-01T00:00:00,2013-09-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,072013,0,0,0
2013-07-31T00:00:00,31,Wednesday,4,212,0,31,2013-07-28T00:00:00,2013-08-03T00:00:00,7,July,2013-07-01T00:00:00,2013-07-31T00:00:00,2013-08-01T00:00:00,2013-08-31T00:00:00,3,2013-07-01T00:00:00,2013-09-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,072013,0,0,0
2013-08-07T00:00:00,7,Wednesday,4,219,0,32,2013-08-04T00:00:00,2013-08-10T00:00:00,8,August,2013-08-01T00:00:00,2013-08-31T00:00:00,2013-09-01T00:00:00,2013-09-30T00:00:00,3,2013-07-01T00:00:00,2013-09-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,082013,0,0,0
2013-08-14T00:00:00,14,Wednesday,4,226,0,33,2013-08-11T00:00:00,2013-08-17T00:00:00,8,August,2013-08-01T00:00:00,2013-08-31T00:00:00,2013-09-01T00:00:00,2013-09-30T00:00:00,3,2013-07-01T00:00:00,2013-09-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,082013,0,0,0
2013-08-21T00:00:00,21,Wednesday,4,233,0,34,2013-08-18T00:00:00,2013-08-24T00:00:00,8,August,2013-08-01T00:00:00,2013-08-31T00:00:00,2013-09-01T00:00:00,2013-09-30T00:00:00,3,2013-07-01T00:00:00,2013-09-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,082013,0,0,0
2013-08-28T00:00:00,28,Wednesday,4,240,0,35,2013-08-25T00:00:00,2013-08-31T00:00:00,8,August,2013-08-01T00:00:00,2013-08-31T00:00:00,2013-09-01T00:00:00,2013-09-30T00:00:00,3,2013-07-01T00:00:00,2013-09-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,082013,0,0,0
2013-09-04T00:00:00,4,Wednesday,4,247,0,36,2013-09-01T00:00:00,2013-09-07T00:00:00,9,September,2013-09-01T00:00:00,2013-09-30T00:00:00,2013-10-01T00:00:00,2013-10-31T00:00:00,3,2013-07-01T00:00:00,2013-09-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,092013,0,0,0
2013-09-11T00:00:00,11,Wednesday,4,254,0,37,2013-09-08T00:00:00,2013-09-14T00:00:00,9,September,2013-09-01T00:00:00,2013-09-30T00:00:00,2013-10-01T00:00:00,2013-10-31T00:00:00,3,2013-07-01T00:00:00,2013-09-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,092013,0,0,0
2013-09-18T00:00:00,18,Wednesday,4,261,0,38,2013-09-15T00:00:00,2013-09-21T00:00:00,9,September,2013-09-01T00:00:00,2013-09-30T00:00:00,2013-10-01T00:00:00,2013-10-31T00:00:00,3,2013-07-01T00:00:00,2013-09-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,092013,0,0,0
2013-09-25T00:00:00,25,Wednesday,4,268,0,39,2013-09-22T00:00:00,2013-09-28T00:00:00,9,September,2013-09-01T00:00:00,2013-09-30T00:00:00,2013-10-01T00:00:00,2013-10-31T00:00:00,3,2013-07-01T00:00:00,2013-09-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,092013,0,0,0
2014-07-02T00:00:00,2,Wednesday,4,183,0,27,2014-06-29T00:00:00,2014-07-05T00:00:00,7,July,2014-07-01T00:00:00,2014-07-31T00:00:00,2014-08-01T00:00:00,2014-08-31T00:00:00,3,2014-07-01T00:00:00,2014-09-30T00:00:00,2014,2014-01-01T00:00:00,2014-12-31T00:00:00,072014,0,0,1
2014-07-09T00:00:00,9,Wednesday,4,190,0,28,2014-07-06T00:00:00,2014-07-12T00:00:00,7,July,2014-07-01T00:00:00,2014-07-31T00:00:00,2014-08-01T00:00:00,2014-08-31T00:00:00,3,2014-07-01T00:00:00,2014-09-30T00:00:00,2014,2014-01-01T00:00:00,2014-12-31T00:00:00,072014,0,0,1
2014-07-16T00:00:00,16,Wednesday,4,197,0,29,2014-07-13T00:00:00,2014-07-19T00:00:00,7,July,2014-07-01T00:00:00,2014-07-31T00:00:00,2014-08-01T00:00:00,2014-08-31T00:00:00,3,2014-07-01T00:00:00,2014-09-30T00:00:00,2014,2014-01-01T00:00:00,2014-12-31T00:00:00,072014,0,0,1
2014-07-23T00:00:00,23,Wednesday,4,204,0,30,2014-07-20T00:00:00,2014-07-26T00:00:00,7,July,2014-07-01T00:00:00,2014-07-31T00:00:00,2014-08-01T00:00:00,2014-08-31T00:00:00,3,2014-07-01T00:00:00,2014-09-30T00:00:00,2014,2014-01-01T00:00:00,2014-12-31T00:00:00,072014,0,0,1
2014-07-30T00:00:00,30,Wednesday,4,211,0,31,2014-07-27T00:00:00,2014-08-02T00:00:00,7,July,2014-07-01T00:00:00,2014-07-31T00:00:00,2014-08-01T00:00:00,2014-08-31T00:00:00,3,2014-07-01T00:00:00,2014-09-30T00:00:00,2014,2014-01-01T00:00:00,2014-12-31T00:00:00,072014,0,0,1
2014-08-06T00:00:00,6,Wednesday,4,218,0,32,2014-08-03T00:00:00,2014-08-09T00:00:00,8,August,2014-08-01T00:00:00,2014-08-31T00:00:00,2014-09-01T00:00:00,2014-09-30T00:00:00,3,2014-07-01T00:00:00,2014-09-30T00:00:00,2014,2014-01-01T00:00:00,2014-12-31T00:00:00,082014,0,0,1
2014-08-13T00:00:00,13,Wednesday,4,225,0,33,2014-08-10T00:00:00,2014-08-16T00:00:00,8,August,2014-08-01T00:00:00,2014-08-31T00:00:00,2014-09-01T00:00:00,2014-09-30T00:00:00,3,2014-07-01T00:00:00,2014-09-30T00:00:00,2014,2014-01-01T00:00:00,2014-12-31T00:00:00,082014,0,0,1
2014-08-20T00:00:00,20,Wednesday,4,232,0,34,2014-08-17T00:00:00,2014-08-23T00:00:00,8,August,2014-08-01T00:00:00,2014-08-31T00:00:00,2014-09-01T00:00:00,2014-09-30T00:00:00,3,2014-07-01T00:00:00,2014-09-30T00:00:00,2014,2014-01-01T00:00:00,2014-12-31T00:00:00,082014,0,0,1
2014-08-27T00:00:00,27,Wednesday,4,239,0,35,2014-08-24T00:00:00,2014-08-30T00:00:00,8,August,2014-08-01T00:00:00,2014-08-31T00:00:00,2014-09-01T00:00:00,2014-09-30T00:00:00,3,2014-07-01T00:00:00,2014-09-30T00:00:00,2014,2014-01-01T00:00:00,2014-12-31T00:00:00,082014,0,0,1
2014-09-03T00:00:00,3,Wednesday,4,246,0,36,2014-08-31T00:00:00,2014-09-06T00:00:00,9,September,2014-09-01T00:00:00,2014-09-30T00:00:00,2014-10-01T00:00:00,2014-10-31T00:00:00,3,2014-07-01T00:00:00,2014-09-30T00:00:00,2014,2014-01-01T00:00:00,2014-12-31T00:00:00,092014,0,0,1
2014-09-10T00:00:00,10,Wednesday,4,253,0,37,2014-09-07T00:00:00,2014-09-13T00:00:00,9,September,2014-09-01T00:00:00,2014-09-30T00:00:00,2014-10-01T00:00:00,2014-10-31T00:00:00,3,2014-07-01T00:00:00,2014-09-30T00:00:00,2014,2014-01-01T00:00:00,2014-12-31T00:00:00,092014,0,0,1
2014-09-17T00:00:00,17,Wednesday,4,260,0,38,2014-09-14T00:00:00,2014-09-20T00:00:00,9,September,2014-09-01T00:00:00,2014-09-30T00:00:00,2014-10-01T00:00:00,2014-10-31T00:00:00,3,2014-07-01T00:00:00,2014-09-30T00:00:00,2014,2014-01-01T00:00:00,2014-12-31T00:00:00,092014,0,0,1
2014-09-24T00:00:00,24,Wednesday,4,267,0,39,2014-09-21T00:00:00,2014-09-27T00:00:00,9,September,2014-09-01T00:00:00,2014-09-30T00:00:00,2014-10-01T00:00:00,2014-10-31T00:00:00,3,2014-07-01T00:00:00,2014-09-30T00:00:00,2014,2014-01-01T00:00:00,2014-12-31T00:00:00,092014,0,0,1
2015-07-01T00:00:00,1,Wednesday,4,182,0,27,2015-06-28T00:00:00,2015-07-04T00:00:00,7,July,2015-07-01T00:00:00,2015-07-31T00:00:00,2015-08-01T00:00:00,2015-08-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,072015,0,0,1
2015-07-08T00:00:00,8,Wednesday,4,189,0,28,2015-07-05T00:00:00,2015-07-11T00:00:00,7,July,2015-07-01T00:00:00,2015-07-31T00:00:00,2015-08-01T00:00:00,2015-08-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,072015,0,0,1
2015-07-15T00:00:00,15,Wednesday,4,196,0,29,2015-07-12T00:00:00,2015-07-18T00:00:00,7,July,2015-07-01T00:00:00,2015-07-31T00:00:00,2015-08-01T00:00:00,2015-08-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,072015,0,0,1
2015-07-22T00:00:00,22,Wednesday,4,203,0,30,2015-07-19T00:00:00,2015-07-25T00:00:00,7,July,2015-07-01T00:00:00,2015-07-31T00:00:00,2015-08-01T00:00:00,2015-08-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,072015,0,0,1
2015-07-29T00:00:00,29,Wednesday,4,210,0,31,2015-07-26T00:00:00,2015-08-01T00:00:00,7,July,2015-07-01T00:00:00,2015-07-31T00:00:00,2015-08-01T00:00:00,2015-08-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,072015,0,0,1
2015-08-05T00:00:00,5,Wednesday,4,217,0,32,2015-08-02T00:00:00,2015-08-08T00:00:00,8,August,2015-08-01T00:00:00,2015-08-31T00:00:00,2015-09-01T00:00:00,2015-09-30T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,082015,0,0,1
2015-08-12T00:00:00,12,Wednesday,4,224,0,33,2015-08-09T00:00:00,2015-08-15T00:00:00,8,August,2015-08-01T00:00:00,2015-08-31T00:00:00,2015-09-01T00:00:00,2015-09-30T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,082015,0,0,1
2015-08-19T00:00:00,19,Wednesday,4,231,0,34,2015-08-16T00:00:00,2015-08-22T00:00:00,8,August,2015-08-01T00:00:00,2015-08-31T00:00:00,2015-09-01T00:00:00,2015-09-30T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,082015,0,0,1
2015-08-26T00:00:00,26,Wednesday,4,238,0,35,2015-08-23T00:00:00,2015-08-29T00:00:00,8,August,2015-08-01T00:00:00,2015-08-31T00:00:00,2015-09-01T00:00:00,2015-09-30T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,082015,0,0,1
2015-09-02T00:00:00,2,Wednesday,4,245,0,36,2015-08-30T00:00:00,2015-09-05T00:00:00,9,September,2015-09-01T00:00:00,2015-09-30T00:00:00,2015-10-01T00:00:00,2015-10-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,092015,0,0,1
2015-09-09T00:00:00,9,Wednesday,4,252,0,37,2015-09-06T00:00:00,2015-09-12T00:00:00,9,September,2015-09-01T00:00:00,2015-09-30T00:00:00,2015-10-01T00:00:00,2015-10-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,092015,0,0,1
2015-09-16T00:00:00,16,Wednesday,4,259,0,38,2015-09-13T00:00:00,2015-09-19T00:00:00,9,September,2015-09-01T00:00:00,2015-09-30T00:00:00,2015-10-01T00:00:00,2015-10-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,092015,0,0,1
2015-09-23T00:00:00,23,Wednesday,4,266,0,39,2015-09-20T00:00:00,2015-09-26T00:00:00,9,September,2015-09-01T00:00:00,2015-09-30T00:00:00,2015-10-01T00:00:00,2015-10-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,092015,0,0,1
2015-09-30T00:00:00,30,Wednesday,4,273,0,40,2015-09-27T00:00:00,2015-10-03T00:00:00,9,September,2015-09-01T00:00:00,2015-09-30T00:00:00,2015-10-01T00:00:00,2015-10-31T00:00:00,3,2015-07-01T00:00:00,2015-09-30T00:00:00,2015,2015-01-01T00:00:00,2015-12-31T00:00:00,092015,0,0,1
2011-01-05T00:00:00,5,Wednesday,4,5,0,2,2011-01-02T00:00:00,2011-01-08T00:00:00,1,January,2011-01-01T00:00:00,2011-01-31T00:00:00,2011-02-01T00:00:00,2011-02-28T00:00:00,1,2011-01-01T00:00:00,2011-03-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,012011,0,0,0
2011-01-12T00:00:00,12,Wednesday,4,12,0,3,2011-01-09T00:00:00,2011-01-15T00:00:00,1,January,2011-01-01T00:00:00,2011-01-31T00:00:00,2011-02-01T00:00:00,2011-02-28T00:00:00,1,2011-01-01T00:00:00,2011-03-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,012011,0,0,0
